"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","Staffordshire","E10000028","Urban (total)",642633,317459,325174,635681,6952,6624,42810.51,15.0
"2011","Staffordshire","E10000028","Urban major conurbation",154961,76319,78642,153949,1012,1557,10407.41,14.9
"2011","Staffordshire","E10000028","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Staffordshire","E10000028","Urban city and town",487672,241140,246532,481732,5940,5067,32403.10,15.1
"2011","Staffordshire","E10000028","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Staffordshire","E10000028","Rural (total)",205856,102459,103397,197271,8585,3317,219217.44,0.9
"2011","Staffordshire","E10000028","Rural town and fringe",94813,46294,48519,94393,420,1312,12517.63,7.6
"2011","Staffordshire","E10000028","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Staffordshire","E10000028","Rural village",63277,31514,31763,58170,5107,1091,54687.08,1.2
"2011","Staffordshire","E10000028","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Staffordshire","E10000028","Rural hamlet and isolated dwellings",47766,24651,23115,44708,3058,914,152012.73,0.3
"2011","Staffordshire","E10000028","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Total",545474,269076,276398,537501,7973,7829,197508.17,2.8
"2011","Warwickshire","E10000031","Urban (total)",365377,180592,184785,359641,5736,4601,25042.17,14.6
"2011","Warwickshire","E10000031","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Urban city and town",365377,180592,184785,359641,5736,4601,25042.17,14.6
"2011","Warwickshire","E10000031","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Rural (total)",180097,88484,91613,177860,2237,3228,172466.00,1.0
"2011","Warwickshire","E10000031","Rural town and fringe",92589,45108,47481,91778,811,1222,13541.30,6.8
"2011","Warwickshire","E10000031","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Rural village",60642,29963,30679,59716,926,1270,72535.49,0.8
"2011","Warwickshire","E10000031","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Warwickshire","E10000031","Rural hamlet and isolated dwellings",26866,13413,13453,26366,500,736,86389.21,0.3
"2011","Warwickshire","E10000031","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Total",1073045,527806,545239,1051366,21679,9438,26778.82,40.1
"2011","Birmingham","E08000025","Urban (total)",1072492,527527,544965,1050813,21679,9427,25718.72,41.7
"2011","Birmingham","E08000025","Urban major conurbation",1072492,527527,544965,1050813,21679,9427,25718.72,41.7
"2011","Birmingham","E08000025","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Rural (total)",553,279,274,553,0,11,1060.10,0.5
"2011","Birmingham","E08000025","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Rural village",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Birmingham","E08000025","Rural hamlet and isolated dwellings",553,279,274,553,0,11,1060.10,0.5
"2011","Birmingham","E08000025","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Total",316960,157621,159339,307730,9230,3420,9864.42,32.1
"2011","Coventry","E08000026","Urban (total)",316395,157362,159033,307225,9170,3411,8877.72,35.6
"2011","Coventry","E08000026","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Urban city and town",316395,157362,159033,307225,9170,3411,8877.72,35.6
"2011","Coventry","E08000026","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Rural (total)",565,259,306,505,60,9,986.70,0.6
"2011","Coventry","E08000026","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Rural village",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Coventry","E08000026","Rural hamlet and isolated dwellings",565,259,306,505,60,9,986.70,0.6
"2011","Coventry","E08000026","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Total",312925,153819,159106,310398,2527,2635,9795.66,31.9
"2011","Dudley","E08000027","Urban (total)",312649,153678,158971,310122,2527,2633,9775.89,32.0
"2011","Dudley","E08000027","Urban major conurbation",312399,153554,158845,309872,2527,2628,9766.50,32.0
"2011","Dudley","E08000027","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Urban city and town",250,124,126,250,0,5,9.39,26.6
"2011","Dudley","E08000027","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Rural (total)",276,141,135,276,0,2,19.77,14.0
"2011","Dudley","E08000027","Rural town and fringe",276,141,135,276,0,2,19.77,14.0
"2011","Dudley","E08000027","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Rural village",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Dudley","E08000027","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Total",308063,151592,156471,305928,2135,1872,8556.73,36.0
"2011","Sandwell","E08000028","Urban (total)",308063,151592,156471,305928,2135,1872,8556.73,36.0
"2011","Sandwell","E08000028","Urban major conurbation",308063,151592,156471,305928,2135,1872,8556.73,36.0
"2011","Sandwell","E08000028","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural village",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Sandwell","E08000028","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Solihull","E08000029","Total",206674,100352,106322,205087,1587,3199,17828.78,11.6
"2011","Solihull","E08000029","Urban (total)",186276,90157,96119,184762,1514,2781,8073.65,23.1
"2011","Solihull","E08000029","Urban major conurbation",182706,88384,94322,181201,1505,2683,6955.21,26.3
"2011","Solihull","E08000029","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Solihull","E08000029","Urban city and town",3570,1773,1797,3561,9,98,1118.44,3.2
"2011","Solihull","E08000029","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Solihull","E08000029","Rural (total)",20398,10195,10203,20325,73,418,9755.13,2.1
"2011","Solihull","E08000029","Rural town and fringe",14388,7152,7236,14380,8,304,1478.98,9.7
"2011","Solihull","E08000029","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Solihull","E08000029","Rural village",2454,1239,1215,2454,0,57,2094.62,1.2
"2011","Solihull","E08000029","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Solihull","E08000029","Rural hamlet and isolated dwellings",3556,1804,1752,3491,65,57,6181.53,0.6
"2011","Solihull","E08000029","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Walsall","E08000030","Total",269323,132319,137004,267397,1926,2051,10395.49,25.9
"2011","Walsall","E08000030","Urban (total)",266318,130850,135468,264486,1832,2036,9611.68,27.7
"2011","Walsall","E08000030","Urban major conurbation",265682,130548,135134,263850,1832,2022,9521.90,27.9
"2011","Walsall","E08000030","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Walsall","E08000030","Urban city and town",636,302,334,636,0,14,89.78,7.1
"2011","Walsall","E08000030","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Walsall","E08000030","Rural (total)",3005,1469,1536,2911,94,15,783.81,3.8
"2011","Walsall","E08000030","Rural town and fringe",2169,1048,1121,2134,35,7,40.97,52.9
"2011","Walsall","E08000030","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Walsall","E08000030","Rural village",725,361,364,666,59,7,727.14,1.0
"2011","Walsall","E08000030","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Walsall","E08000030","Rural hamlet and isolated dwellings",111,60,51,111,0,1,15.70,7.1
"2011","Walsall","E08000030","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Total",249470,123441,126029,245526,3944,2056,6943.95,35.9
"2011","Wolverhampton","E08000031","Urban (total)",249470,123441,126029,245526,3944,2056,6943.95,35.9
"2011","Wolverhampton","E08000031","Urban major conurbation",249470,123441,126029,245526,3944,2056,6943.95,35.9
"2011","Wolverhampton","E08000031","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural village",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Wolverhampton","E08000031","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Worcestershire","E10000034","Total",566169,278791,287378,556357,9812,7715,174051.71,3.3
"2011","Worcestershire","E10000034","Urban (total)",417021,204606,212415,411119,5902,4915,24136.32,17.3
"2011","Worcestershire","E10000034","Urban major conurbation",18896,9227,9669,18671,225,261,1483.81,12.7
"2011","Worcestershire","E10000034","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Worcestershire","E10000034","Urban city and town",398125,195379,202746,392448,5677,4654,22652.51,17.6
"2011","Worcestershire","E10000034","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Worcestershire","E10000034","Rural (total)",149148,74185,74963,145238,3910,2800,149915.39,1.0
"2011","Worcestershire","E10000034","Rural town and fringe",50896,25227,25669,49440,1456,741,6923.73,7.4
"2011","Worcestershire","E10000034","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Worcestershire","E10000034","Rural village",55745,27534,28211,54848,897,1039,49602.92,1.1
"2011","Worcestershire","E10000034","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Worcestershire","E10000034","Rural hamlet and isolated dwellings",42507,21424,21083,40950,1557,1020,93388.74,0.5
"2011","Worcestershire","E10000034","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Total",157479,77312,80167,154536,2943,2392,47641.20,3.3
"2011","Bedford","E06000055","Urban (total)",108375,53323,55052,105861,2514,1422,5743.22,18.9
"2011","Bedford","E06000055","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Urban city and town",108375,53323,55052,105861,2514,1422,5743.22,18.9
"2011","Bedford","E06000055","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Rural (total)",49104,23989,25115,48675,429,970,41897.98,1.2
"2011","Bedford","E06000055","Rural town and fringe",24877,12029,12848,24652,225,387,3253.57,7.6
"2011","Bedford","E06000055","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Rural village",16638,8179,8459,16493,145,378,20364.48,0.8
"2011","Bedford","E06000055","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bedford","E06000055","Rural hamlet and isolated dwellings",7589,3781,3808,7530,59,205,18279.93,0.4
"2011","Bedford","E06000055","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Total",254381,126044,128337,252120,2261,3629,71566.45,3.6
"2011","Central Bedfordshire","E06000056","Urban (total)",154109,76058,78051,153185,924,2009,11529.50,13.4
"2011","Central Bedfordshire","E06000056","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Urban city and town",154109,76058,78051,153185,924,2009,11529.50,13.4
"2011","Central Bedfordshire","E06000056","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Rural (total)",100272,49986,50286,98935,1337,1620,60036.95,1.7
"2011","Central Bedfordshire","E06000056","Rural town and fringe",64306,31877,32429,63946,360,949,12246.59,5.3
"2011","Central Bedfordshire","E06000056","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Rural village",27485,13877,13608,26630,855,475,25964.55,1.1
"2011","Central Bedfordshire","E06000056","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Central Bedfordshire","E06000056","Rural hamlet and isolated dwellings",8481,4232,4249,8359,122,196,21825.81,0.4
"2011","Central Bedfordshire","E06000056","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Total",203201,101954,101247,201549,1652,2232,4335.33,46.9
"2011","Luton","E06000032","Urban (total)",203201,101954,101247,201549,1652,2232,4335.33,46.9
"2011","Luton","E06000032","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Urban city and town",203201,101954,101247,201549,1652,2232,4335.33,46.9
"2011","Luton","E06000032","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural village",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Luton","E06000032","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Total",183631,90859,92772,181827,1804,2040,34337.82,5.3
"2011","Peterborough","E06000031","Urban (total)",161879,80003,81876,160598,1281,1679,8357.97,19.4
"2011","Peterborough","E06000031","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Urban city and town",161879,80003,81876,160598,1281,1679,8357.97,19.4
"2011","Peterborough","E06000031","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Rural (total)",21752,10856,10896,21229,523,361,25979.85,0.8
"2011","Peterborough","E06000031","Rural town and fringe",13618,6792,6826,13112,506,168,4718.78,2.9
"2011","Peterborough","E06000031","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Rural village",6505,3196,3309,6490,15,159,7214.93,0.9
"2011","Peterborough","E06000031","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Peterborough","E06000031","Rural hamlet and isolated dwellings",1629,868,761,1627,2,34,14046.14,0.1
"2011","Peterborough","E06000031","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Total",173658,85037,88621,171489,2169,1852,4175.60,41.6
"2011","Southend-on-Sea","E06000033","Urban (total)",173658,85037,88621,171489,2169,1852,4175.60,41.6
"2011","Southend-on-Sea","E06000033","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Urban city and town",173658,85037,88621,171489,2169,1852,4175.60,41.6
"2011","Southend-on-Sea","E06000033","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural village",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Southend-on-Sea","E06000033","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
